Month,MATERIAL_NAME,ReconstructedInventory
2024-04-01 00:00:00,MAT-0097,17017.65
2024-04-01 00:00:00,MAT-0098,9109.289999999999
2024-04-01 00:00:00,MAT-0099,37578.6
2024-04-01 00:00:00,MAT-0100,137.97
2024-04-01 00:00:00,MAT-0101,7098.26
2024-04-01 00:00:00,MAT-0102,741.0
2024-04-01 00:00:00,MAT-0103,6899.15
2024-04-01 00:00:00,MAT-0104,1181.4
2024-04-01 00:00:00,MAT-0105,1499.43
2024-04-01 00:00:00,MAT-0106,433.2
2024-04-01 00:00:00,MAT-0107,1092.0
2024-04-01 00:00:00,MAT-0108,12986.25
2024-04-01 00:00:00,MAT-0111,11524.8
2024-04-01 00:00:00,MAT-0112,57238.11
2024-04-01 00:00:00,MAT-0113,4796.25
2024-04-01 00:00:00,MAT-0114,3728.4
2024-04-01 00:00:00,MAT-0115,873.15
2024-04-01 00:00:00,MAT-0116,588.15
2024-04-01 00:00:00,MAT-0117,68.0
2024-04-01 00:00:00,MAT-0118,742.5
2024-04-01 00:00:00,MAT-0119,123.75
2024-04-01 00:00:00,MAT-0120,21516.0
2024-04-01 00:00:00,MAT-0128,3.42
2024-04-01 00:00:00,MAT-0129,8910.0
2024-04-01 00:00:00,MAT-0133,1485.0
2024-04-01 00:00:00,MAT-0134,28215.0
2024-04-01 00:00:00,MAT-0137,45799.450000000004
2024-04-01 00:00:00,MAT-0138,711.75
2024-04-01 00:00:00,MAT-0141,248.94
2024-04-01 00:00:00,MAT-0142,68708.81
2024-04-01 00:00:00,MAT-0143,54948.98999999999
2024-04-01 00:00:00,MAT-0144,124392.09000000001
2024-04-01 00:00:00,MAT-0145,310198.2300000001
2024-04-01 00:00:00,MAT-0146,56296.75
2024-04-01 00:00:00,MAT-0147,3577.9599999999996
2024-04-01 00:00:00,MAT-0148,13670.399999999998
2024-04-01 00:00:00,MAT-0149,152.4
2024-04-01 00:00:00,MAT-0150,9801.000000000004
2024-04-01 00:00:00,MAT-0151,5375.579999999999
2024-04-01 00:00:00,MAT-0152,1228.5
2024-04-01 00:00:00,MAT-0153,49042.67
2024-04-01 00:00:00,MAT-0154,4267.5
2024-04-01 00:00:00,MAT-0155,5.25
2024-04-01 00:00:00,MAT-0156,9688.65
2024-04-01 00:00:00,MAT-0157,21.0
2024-04-01 00:00:00,MAT-0158,11787.57
2024-04-01 00:00:00,MAT-0159,8084.299999999999
2024-04-01 00:00:00,MAT-0160,17.9
2024-04-01 00:00:00,MAT-0161,2970.0
2024-04-01 00:00:00,MAT-0162,742.5
2024-04-01 00:00:00,MAT-0163,2877.75
2024-04-01 00:00:00,MAT-0164,1113.75
2024-04-01 00:00:00,MAT-0165,742.5
2024-04-01 00:00:00,MAT-0166,7681.5
2024-04-01 00:00:00,MAT-0167,4455.0
2024-04-01 00:00:00,MAT-0168,247.5
2024-04-01 00:00:00,MAT-0169,4590.0
2024-04-01 00:00:00,MAT-0170,3060.0
2024-04-01 00:00:00,MAT-0174,817.65
2024-04-01 00:00:00,MAT-0175,792.1600000000001
2024-04-01 00:00:00,MAT-0176,13773.0
2024-04-01 00:00:00,MAT-0177,75.0
2024-04-01 00:00:00,MAT-0178,906.8999999999999
2024-04-01 00:00:00,MAT-0179,664.5
2024-04-01 00:00:00,MAT-0180,1421.4
2024-04-01 00:00:00,MAT-0181,0.0
2024-04-01 00:00:00,MAT-0185,3060.0
2024-04-01 00:00:00,MAT-0187,4.41
2024-04-01 00:00:00,MAT-0188,6847.5
2024-04-01 00:00:00,MAT-0189,156.0
2024-04-01 00:00:00,MAT-0190,8910.0
2024-04-01 00:00:00,MAT-0193,10302.000000000002
2024-04-01 00:00:00,MAT-0194,3.0
2024-04-01 00:00:00,MAT-0195,13650.300000000001
2024-04-01 00:00:00,MAT-0196,4743.1900000000005
2024-04-01 00:00:00,MAT-0197,670.2
2024-04-01 00:00:00,MAT-0198,44112.03
2024-04-01 00:00:00,MAT-0199,489.72
2024-04-01 00:00:00,MAT-0200,72.0
2024-04-01 00:00:00,MAT-0201,46234.63999999999
2024-04-01 00:00:00,MAT-0202,6519.0
2024-04-01 00:00:00,MAT-0203,165.0
2024-04-01 00:00:00,MAT-0204,306.0
2024-04-01 00:00:00,MAT-0205,9.75
2024-04-01 00:00:00,MAT-0206,41698.10999999999
2024-04-01 00:00:00,MAT-0207,947.65
2024-04-01 00:00:00,MAT-0208,41.25
2024-04-01 00:00:00,MAT-0209,9.0
2024-04-01 00:00:00,MAT-0213,2760.75
2024-04-01 00:00:00,MAT-0214,150.75
2024-04-01 00:00:00,MAT-0215,4194.32
2024-04-01 00:00:00,MAT-0216,555.6
2024-04-01 00:00:00,MAT-0217,4623.0
2024-04-01 00:00:00,MAT-0218,1955.8600000000001
2024-04-01 00:00:00,MAT-0219,0.6
2024-04-01 00:00:00,MAT-0220,12621.75
2024-04-01 00:00:00,MAT-0229,31309.84
2024-04-01 00:00:00,MAT-0230,0.0
2024-04-01 00:00:00,MAT-0231,742.5
2024-04-01 00:00:00,MAT-0232,6682.5
2024-04-01 00:00:00,MAT-0233,270.17999999999995
2024-04-01 00:00:00,MAT-0234,21550.349999999995
2024-04-01 00:00:00,MAT-0235,34.65
2024-04-01 00:00:00,MAT-0236,5192.100000000001
2024-04-01 00:00:00,MAT-0237,520.0500000000001
2024-04-01 00:00:00,MAT-0238,0.0
2024-04-01 00:00:00,MAT-0239,1485.0
2024-04-01 00:00:00,MAT-0240,405.0
2024-04-01 00:00:00,MAT-0246,2227.5
2024-04-01 00:00:00,MAT-0249,1554.0
2024-04-01 00:00:00,MAT-0250,492.35999999999996
2024-04-01 00:00:00,MAT-0251,0.0
2024-04-01 00:00:00,MAT-0254,534.0
2024-04-01 00:00:00,MAT-0255,1431.75
2024-04-01 00:00:00,MAT-0256,5938.500000000001
2024-04-01 00:00:00,MAT-0257,154.53
2024-04-01 00:00:00,MAT-0258,301.44
2024-04-01 00:00:00,MAT-0259,8531.22
2024-04-01 00:00:00,MAT-0260,72.0
2024-04-01 00:00:00,MAT-0261,6186.800000000001
2024-04-01 00:00:00,MAT-0262,1485.0
2024-04-01 00:00:00,MAT-0263,4452.75
2024-04-01 00:00:00,MAT-0264,70297.40000000001
2024-04-01 00:00:00,MAT-0265,53461.00000000001
2024-04-01 00:00:00,MAT-0266,8133.1500000000015
2024-04-01 00:00:00,MAT-0267,293.6
2024-04-01 00:00:00,MAT-0268,24830.600000000002
2024-04-01 00:00:00,MAT-0269,2722.95
2024-04-01 00:00:00,MAT-0270,34533.9
2024-04-01 00:00:00,MAT-0271,18.0
2024-04-01 00:00:00,MAT-0272,0.72
2024-04-01 00:00:00,MAT-0273,3630.0
2024-04-01 00:00:00,MAT-0276,4675.05
2024-04-01 00:00:00,MAT-0277,1558.6499999999999
2024-04-01 00:00:00,MAT-0278,993.75
2024-04-01 00:00:00,MAT-0279,27.69
2024-04-01 00:00:00,MAT-0280,1.26
2024-04-01 00:00:00,MAT-0281,8039.950000000001
2024-04-01 00:00:00,MAT-0282,1.5
2024-04-01 00:00:00,MAT-0283,180.39
2024-04-01 00:00:00,MAT-0284,1800.0
2024-04-01 00:00:00,MAT-0285,4042.5
2024-04-01 00:00:00,MAT-0286,2160.0
2024-04-01 00:00:00,MAT-0287,39.75
2024-04-01 00:00:00,MAT-0290,741.0
2024-04-01 00:00:00,MAT-0291,742.5
2024-04-01 00:00:00,MAT-0294,39.0
2024-04-01 00:00:00,MAT-0295,3348.1499999999996
2024-04-01 00:00:00,MAT-0296,742.5
2024-04-01 00:00:00,MAT-0297,0.0
2024-04-01 00:00:00,MAT-0298,0.0
2024-04-01 00:00:00,MAT-0299,54.75
2024-04-01 00:00:00,MAT-0300,39.0
2024-04-01 00:00:00,MAT-0311,124.26
2024-04-01 00:00:00,MAT-0312,974.19
2024-04-01 00:00:00,MAT-0313,84.14999999999999
2024-04-01 00:00:00,MAT-0314,68249.1
2024-04-01 00:00:00,MAT-0315,451.65
2024-04-01 00:00:00,MAT-0316,57429.850000000006
2024-04-01 00:00:00,MAT-0317,11049.95
2024-04-01 00:00:00,MAT-0318,41164.35
2024-04-01 00:00:00,MAT-0319,136168.49000000005
2024-04-01 00:00:00,MAT-0320,966.9000000000001
2024-04-01 00:00:00,MAT-0321,121110.33000000002
2024-04-01 00:00:00,MAT-0322,29816.420000000002
2024-04-01 00:00:00,MAT-0323,8204.550000000001
2024-04-01 00:00:00,MAT-0324,18950.959999999995
2024-04-01 00:00:00,MAT-0325,33817.97000000001
2024-04-01 00:00:00,MAT-0326,4050.9
2024-04-01 00:00:00,MAT-0327,16366.87
2024-04-01 00:00:00,MAT-0328,44013.45
2024-04-01 00:00:00,MAT-0329,733.65
2024-04-01 00:00:00,MAT-0330,732.9
2024-04-01 00:00:00,MAT-0331,0.36
2024-04-01 00:00:00,MAT-0332,133938.56000000003
2024-04-01 00:00:00,MAT-0333,12403.500000000002
2024-04-01 00:00:00,MAT-0334,1521.68
2024-04-01 00:00:00,MAT-0335,5940.0
2024-04-01 00:00:00,MAT-0337,30.0
2024-04-01 00:00:00,MAT-0338,1953.6
2024-04-01 00:00:00,MAT-0339,1293.7500000000002
2024-04-01 00:00:00,MAT-0340,32789.630000000005
2024-04-01 00:00:00,MAT-0341,26730.0
2024-04-01 00:00:00,MAT-0342,4455.0
2024-04-01 00:00:00,MAT-0343,1470.0
2024-04-01 00:00:00,MAT-0350,34.05
2024-04-01 00:00:00,MAT-0351,204.75
2024-04-01 00:00:00,MAT-0352,784.8
2024-04-01 00:00:00,MAT-0353,10927.11
2024-04-01 00:00:00,MAT-0354,3563.32
2024-04-01 00:00:00,MAT-0356,6735.83
2024-04-01 00:00:00,MAT-0357,2813.649999999999
2024-04-01 00:00:00,MAT-0358,79.5
2024-04-01 00:00:00,MAT-0362,97.5
2024-04-01 00:00:00,MAT-0363,678.75
2024-04-01 00:00:00,MAT-0367,742.5
2024-04-01 00:00:00,MAT-0368,247.5
2024-04-01 00:00:00,MAT-0369,242.24999999999997
2024-04-01 00:00:00,MAT-0370,0.0
2024-04-01 00:00:00,MAT-0373,343.20000000000005
2024-04-01 00:00:00,MAT-0374,3711.91
2024-04-01 00:00:00,MAT-0375,778.62
2024-04-01 00:00:00,MAT-0376,92.96999999999998
2024-04-01 00:00:00,MAT-0377,4566.75
2024-04-01 00:00:00,MAT-0378,11419.23
2024-04-01 00:00:00,MAT-0379,40354.21
2024-04-01 00:00:00,MAT-0380,14628.039999999999
2024-04-01 00:00:00,MAT-0381,1485.0
2024-04-01 00:00:00,MAT-0382,135643.44000000006
2024-04-01 00:00:00,MAT-0383,7202.25
2024-04-01 00:00:00,MAT-0384,9256.72
2024-04-01 00:00:00,MAT-0385,19.5
2024-04-01 00:00:00,MAT-0386,12222.269999999999
2024-04-01 00:00:00,MAT-0387,624.0
2024-04-01 00:00:00,MAT-0388,11487.16
2024-04-01 00:00:00,MAT-0389,80489.45000000003
2024-04-01 00:00:00,MAT-0390,16512.4
2024-04-01 00:00:00,MAT-0391,741.0
2024-04-01 00:00:00,MAT-0392,762.52
2024-04-01 00:00:00,MAT-0393,2955.75
2024-04-01 00:00:00,MAT-0394,742.5
2024-04-01 00:00:00,MAT-0396,5384.280000000001
2024-04-01 00:00:00,MAT-0397,781.9000000000001
2024-04-01 00:00:00,MAT-0398,1319.25
2024-04-01 00:00:00,MAT-0399,50490.0
2024-04-01 00:00:00,MAT-0400,66520.5
2024-04-01 00:00:00,MAT-0401,20.07
2024-04-01 00:00:00,MAT-0402,1484.25
2024-04-01 00:00:00,MAT-0409,738.0
2024-04-01 00:00:00,MAT-0412,252.0
2024-04-01 00:00:00,MAT-0413,25968.98
2024-04-01 00:00:00,MAT-0414,1944.0
2024-04-01 00:00:00,MAT-0415,53806.40000000001
2024-04-01 00:00:00,MAT-0416,19624.04
2024-04-01 00:00:00,MAT-0417,1131.0
2024-04-01 00:00:00,MAT-0418,123.75
2024-04-01 00:00:00,MAT-0425,0.69
2024-04-01 00:00:00,MAT-0426,2295.0
2024-04-01 00:00:00,MAT-0428,14160.509999999998
2024-04-01 00:00:00,MAT-0429,26.8
2024-04-01 00:00:00,MAT-0430,742.5
2024-05-01 00:00:00,MAT-0001,170584.33500000002
2024-05-01 00:00:00,MAT-0002,36.425000000000004
2024-05-01 00:00:00,MAT-0003,5763.210000000001
2024-05-01 00:00:00,MAT-0004,2748.9249999999997
2024-05-01 00:00:00,MAT-0005,1.705
2024-05-01 00:00:00,MAT-0006,119.35000000000001
2024-05-01 00:00:00,MAT-0007,17671.754999999997
2024-05-01 00:00:00,MAT-0008,40.45
2024-05-01 00:00:00,MAT-0009,65608.40000000002
2024-05-01 00:00:00,MAT-0010,2.3249999999999997
2024-05-01 00:00:00,MAT-0011,5378.929999999999
2024-05-01 00:00:00,MAT-0012,767.25
2024-05-01 00:00:00,MAT-0013,30724.694999999992
2024-05-01 00:00:00,MAT-0014,0.775
2024-05-01 00:00:00,MAT-0015,118217.59000000005
2024-05-01 00:00:00,MAT-0016,0.0
2024-05-01 00:00:00,MAT-0017,5815.93
2024-05-01 00:00:00,MAT-0018,7672.5
2024-05-01 00:00:00,MAT-0019,7181.150000000001
2024-05-01 00:00:00,MAT-0020,4603.5
2024-05-01 00:00:00,MAT-0021,1534.5
2024-05-01 00:00:00,MAT-0027,3069.0
2024-05-01 00:00:00,MAT-0032,12817.569999999996
2024-05-01 00:00:00,MAT-0033,36053.0
2024-05-01 00:00:00,MAT-0035,22913.285
2024-05-01 00:00:00,MAT-0036,2850.4500000000003
2024-05-01 00:00:00,MAT-0037,724.625
2024-05-01 00:00:00,MAT-0038,4771.675
2024-05-01 00:00:00,MAT-0040,2301.75
2024-05-01 00:00:00,MAT-0042,6324.95
2024-05-01 00:00:00,MAT-0045,5.0840000000000005
2024-05-01 00:00:00,MAT-0046,37302.46500000001
2024-05-01 00:00:00,MAT-0047,31838.309999999998
2024-05-01 00:00:00,MAT-0048,0.744
2024-05-01 00:00:00,MAT-0049,33441.174999999996
2024-05-01 00:00:00,MAT-0050,6983.93
2024-05-01 00:00:00,MAT-0052,260.40000000000003
2024-05-01 00:00:00,MAT-0053,8111.274999999999
2024-05-01 00:00:00,MAT-0054,773.4499999999999
2024-05-01 00:00:00,MAT-0055,34837.829999999994
2024-05-01 00:00:00,MAT-0056,18474.995
2024-05-01 00:00:00,MAT-0057,1590.1399999999999
2024-05-01 00:00:00,MAT-0058,37.479
2024-05-01 00:00:00,MAT-0059,17.422
2024-05-01 00:00:00,MAT-0060,2301.75
2024-05-01 00:00:00,MAT-0061,767.25
2024-05-01 00:00:00,MAT-0064,7358.625
2024-05-01 00:00:00,MAT-0065,34113.795000000006
2024-05-01 00:00:00,MAT-0066,2297.1
2024-05-01 00:00:00,MAT-0067,767.25
2024-05-01 00:00:00,MAT-0068,767.25
2024-05-01 00:00:00,MAT-0069,767.25
2024-05-01 00:00:00,MAT-0070,767.25
2024-05-01 00:00:00,MAT-0071,3834.7000000000003
2024-05-01 00:00:00,MAT-0078,1.55
2024-05-01 00:00:00,MAT-0082,52035.385
2024-05-01 00:00:00,MAT-0083,309.22499999999997
2024-05-01 00:00:00,MAT-0084,107132.985
2024-05-01 00:00:00,MAT-0085,639.6900000000002
2024-05-01 00:00:00,MAT-0086,1978.01
2024-05-01 00:00:00,MAT-0087,767.25
2024-05-01 00:00:00,MAT-0091,1581.0
2024-05-01 00:00:00,MAT-0092,60553.85
2024-05-01 00:00:00,MAT-0094,55.800000000000004
2024-05-01 00:00:00,MAT-0095,51.336
2024-05-01 00:00:00,MAT-0096,8436.65
2024-05-01 00:00:00,MAT-0097,18900.875
2024-05-01 00:00:00,MAT-0098,10820.239999999998
2024-05-01 00:00:00,MAT-0099,42117.645
2024-05-01 00:00:00,MAT-0100,142.56900000000002
2024-05-01 00:00:00,MAT-0101,9357.599999999999
2024-05-01 00:00:00,MAT-0102,765.6999999999999
2024-05-01 00:00:00,MAT-0103,7248.03
2024-05-01 00:00:00,MAT-0104,1238.53
2024-05-01 00:00:00,MAT-0105,2042.8250000000003
2024-05-01 00:00:00,MAT-0106,511.655
2024-05-01 00:00:00,MAT-0107,1128.3999999999999
2024-05-01 00:00:00,MAT-0108,13419.125
2024-05-01 00:00:00,MAT-0111,13219.06
2024-05-01 00:00:00,MAT-0112,70100.67000000001
2024-05-01 00:00:00,MAT-0113,7678.795
2024-05-01 00:00:00,MAT-0114,4200.48
2024-05-01 00:00:00,MAT-0115,1042.755
2024-05-01 00:00:00,MAT-0116,660.005
2024-05-01 00:00:00,MAT-0117,72.85000000000001
2024-05-01 00:00:00,MAT-0118,767.25
2024-05-01 00:00:00,MAT-0119,127.875
2024-05-01 00:00:00,MAT-0120,22233.2
2024-05-01 00:00:00,MAT-0128,3.5340000000000003
2024-05-01 00:00:00,MAT-0129,9207.0
2024-05-01 00:00:00,MAT-0133,1534.5
2024-05-01 00:00:00,MAT-0134,29155.5
2024-05-01 00:00:00,MAT-0137,54482.73
2024-05-01 00:00:00,MAT-0138,735.475
2024-05-01 00:00:00,MAT-0141,257.238
2024-05-01 00:00:00,MAT-0142,80154.27
2024-05-01 00:00:00,MAT-0143,62964.12999999999
2024-05-01 00:00:00,MAT-0144,154179.025
2024-05-01 00:00:00,MAT-0145,377135.53500000015
2024-05-01 00:00:00,MAT-0146,75087.90000000001
2024-05-01 00:00:00,MAT-0147,4324.36
2024-05-01 00:00:00,MAT-0148,14126.079999999998
2024-05-01 00:00:00,MAT-0149,157.48
2024-05-01 00:00:00,MAT-0150,10262.19
2024-05-01 00:00:00,MAT-0151,9310.074999999999
2024-05-01 00:00:00,MAT-0152,1269.45
2024-05-01 00:00:00,MAT-0153,71309.16000000002
2024-05-01 00:00:00,MAT-0154,4626.07
2024-05-01 00:00:00,MAT-0155,5.425
2024-05-01 00:00:00,MAT-0156,12215.419999999998
2024-05-01 00:00:00,MAT-0157,21.7
2024-05-01 00:00:00,MAT-0158,12866.71
2024-05-01 00:00:00,MAT-0159,8355.96
2024-05-01 00:00:00,MAT-0160,25.589999999999996
2024-05-01 00:00:00,MAT-0161,3069.0
2024-05-01 00:00:00,MAT-0162,767.25
2024-05-01 00:00:00,MAT-0163,2973.6749999999997
2024-05-01 00:00:00,MAT-0164,1150.875
2024-05-01 00:00:00,MAT-0165,767.25
2024-05-01 00:00:00,MAT-0166,7951.570000000001
2024-05-01 00:00:00,MAT-0167,4603.5
2024-05-01 00:00:00,MAT-0168,255.75
2024-05-01 00:00:00,MAT-0169,4743.0
2024-05-01 00:00:00,MAT-0170,3162.0
2024-05-01 00:00:00,MAT-0174,910.905
2024-05-01 00:00:00,MAT-0175,1069.63
2024-05-01 00:00:00,MAT-0176,14998.800000000001
2024-05-01 00:00:00,MAT-0177,77.5
2024-05-01 00:00:00,MAT-0178,941.4399999999999
2024-05-01 00:00:00,MAT-0179,699.15
2024-05-01 00:00:00,MAT-0180,1668.78
2024-05-01 00:00:00,MAT-0181,0.0
2024-05-01 00:00:00,MAT-0185,3162.0
2024-05-01 00:00:00,MAT-0187,4.5569999999999995
2024-05-01 00:00:00,MAT-0188,7172.0
2024-05-01 00:00:00,MAT-0189,161.20000000000002
2024-05-01 00:00:00,MAT-0190,9207.0
2024-05-01 00:00:00,MAT-0193,10799.76
2024-05-01 00:00:00,MAT-0194,3.1
2024-05-01 00:00:00,MAT-0195,14107.330000000002
2024-05-01 00:00:00,MAT-0196,7901.3099999999995
2024-05-01 00:00:00,MAT-0197,1234.2450000000001
2024-05-01 00:00:00,MAT-0198,60495.835
2024-05-01 00:00:00,MAT-0199,506.04400000000004
2024-05-01 00:00:00,MAT-0200,74.39999999999999
2024-05-01 00:00:00,MAT-0201,52444.97999999999
2024-05-01 00:00:00,MAT-0202,7537.6900000000005
2024-05-01 00:00:00,MAT-0203,170.5
2024-05-01 00:00:00,MAT-0204,316.2
2024-05-01 00:00:00,MAT-0205,10.075000000000001
2024-05-01 00:00:00,MAT-0206,47325.16499999999
2024-05-01 00:00:00,MAT-0207,1065.4049999999997
2024-05-01 00:00:00,MAT-0208,42.625
2024-05-01 00:00:00,MAT-0209,9.299999999999999
2024-05-01 00:00:00,MAT-0213,2852.775
2024-05-01 00:00:00,MAT-0214,155.775
2024-05-01 00:00:00,MAT-0215,6380.73
2024-05-01 00:00:00,MAT-0216,574.12
2024-05-01 00:00:00,MAT-0217,4777.82
2024-05-01 00:00:00,MAT-0218,2558.43
2024-05-01 00:00:00,MAT-0219,0.62
2024-05-01 00:00:00,MAT-0220,13042.475
2024-05-01 00:00:00,MAT-0229,42754.855
2024-05-01 00:00:00,MAT-0230,0.0
2024-05-01 00:00:00,MAT-0231,805.89
2024-05-01 00:00:00,MAT-0232,6905.25
2024-05-01 00:00:00,MAT-0233,308.13999999999993
2024-05-01 00:00:00,MAT-0234,26541.424999999996
2024-05-01 00:00:00,MAT-0235,37.725
2024-05-01 00:00:00,MAT-0236,6271.200000000002
2024-05-01 00:00:00,MAT-0237,540.8950000000001
2024-05-01 00:00:00,MAT-0238,0.0
2024-05-01 00:00:00,MAT-0239,1534.5
2024-05-01 00:00:00,MAT-0240,418.5
2024-05-01 00:00:00,MAT-0246,2301.75
2024-05-01 00:00:00,MAT-0249,1605.8
2024-05-01 00:00:00,MAT-0250,682.155
2024-05-01 00:00:00,MAT-0251,0.0
2024-05-01 00:00:00,MAT-0254,557.8000000000001
2024-05-01 00:00:00,MAT-0255,1479.4750000000001
2024-05-01 00:00:00,MAT-0256,6136.450000000001
2024-05-01 00:00:00,MAT-0257,159.68099999999998
2024-05-01 00:00:00,MAT-0258,311.488
2024-05-01 00:00:00,MAT-0259,17503.140000000003
2024-05-01 00:00:00,MAT-0260,74.39999999999999
2024-05-01 00:00:00,MAT-0261,7271.530000000002
2024-05-01 00:00:00,MAT-0262,1534.5
2024-05-01 00:00:00,MAT-0263,9557.965
2024-05-01 00:00:00,MAT-0264,90213.93000000001
2024-05-01 00:00:00,MAT-0265,62775.59000000001
2024-05-01 00:00:00,MAT-0266,9695.855000000001
2024-05-01 00:00:00,MAT-0267,699.8
2024-05-01 00:00:00,MAT-0268,28485.93
2024-05-01 00:00:00,MAT-0269,2813.7149999999997
2024-05-01 00:00:00,MAT-0270,40018.63
2024-05-01 00:00:00,MAT-0271,18.599999999999998
2024-05-01 00:00:00,MAT-0272,0.744
2024-05-01 00:00:00,MAT-0273,3751.0
2024-05-01 00:00:00,MAT-0276,6015.585
2024-05-01 00:00:00,MAT-0277,1610.605
2024-05-01 00:00:00,MAT-0278,1026.875
2024-05-01 00:00:00,MAT-0279,28.613
2024-05-01 00:00:00,MAT-0280,1.302
2024-05-01 00:00:00,MAT-0281,8315.23
2024-05-01 00:00:00,MAT-0282,1.55
2024-05-01 00:00:00,MAT-0283,186.403
2024-05-01 00:00:00,MAT-0284,1860.0
2024-05-01 00:00:00,MAT-0285,4243.25
2024-05-01 00:00:00,MAT-0286,2232.0
2024-05-01 00:00:00,MAT-0287,41.074999999999996
2024-05-01 00:00:00,MAT-0290,765.6999999999999
2024-05-01 00:00:00,MAT-0291,767.25
2024-05-01 00:00:00,MAT-0294,40.300000000000004
2024-05-01 00:00:00,MAT-0295,3459.7549999999997
2024-05-01 00:00:00,MAT-0296,767.25
2024-05-01 00:00:00,MAT-0297,0.0
2024-05-01 00:00:00,MAT-0298,0.0
2024-05-01 00:00:00,MAT-0299,56.574999999999996
2024-05-01 00:00:00,MAT-0300,40.300000000000004
2024-05-01 00:00:00,MAT-0311,128.40200000000002
2024-05-01 00:00:00,MAT-0312,1207.2150000000001
2024-05-01 00:00:00,MAT-0313,1491.255
2024-05-01 00:00:00,MAT-0314,78796.46500000001
2024-05-01 00:00:00,MAT-0315,466.705
2024-05-01 00:00:00,MAT-0316,76171.94
2024-05-01 00:00:00,MAT-0317,12678.135
2024-05-01 00:00:00,MAT-0318,50539.42
2024-05-01 00:00:00,MAT-0319,164710.57500000007
2024-05-01 00:00:00,MAT-0320,999.1300000000001
2024-05-01 00:00:00,MAT-0321,143114.31
2024-05-01 00:00:00,MAT-0322,38848.145000000004
2024-05-01 00:00:00,MAT-0323,9094.485
2024-05-01 00:00:00,MAT-0324,21118.96999999999
2024-05-01 00:00:00,MAT-0325,39741.69000000001
2024-05-01 00:00:00,MAT-0326,4185.93
2024-05-01 00:00:00,MAT-0327,18104.935
2024-05-01 00:00:00,MAT-0328,52657.155
2024-05-01 00:00:00,MAT-0329,764.1049999999999
2024-05-01 00:00:00,MAT-0330,757.33
2024-05-01 00:00:00,MAT-0331,0.372
2024-05-01 00:00:00,MAT-0332,186612.27500000008
2024-05-01 00:00:00,MAT-0333,19885.300000000003
2024-05-01 00:00:00,MAT-0334,1656.2300000000002
2024-05-01 00:00:00,MAT-0335,6138.0
2024-05-01 00:00:00,MAT-0337,31.0
2024-05-01 00:00:00,MAT-0338,2067.6499999999996
2024-05-01 00:00:00,MAT-0339,1615.1750000000002
2024-05-01 00:00:00,MAT-0340,37938.845
2024-05-01 00:00:00,MAT-0341,27621.0
2024-05-01 00:00:00,MAT-0342,4603.5
2024-05-01 00:00:00,MAT-0343,1519.0
2024-05-01 00:00:00,MAT-0350,37.625
2024-05-01 00:00:00,MAT-0351,211.57500000000002
2024-05-01 00:00:00,MAT-0352,810.9599999999999
2024-05-01 00:00:00,MAT-0353,14929.405
2024-05-01 00:00:00,MAT-0354,3818.43
2024-05-01 00:00:00,MAT-0356,12630.654999999999
2024-05-01 00:00:00,MAT-0357,2954.789999999999
2024-05-01 00:00:00,MAT-0358,82.14999999999999
2024-05-01 00:00:00,MAT-0362,1572.35
2024-05-01 00:00:00,MAT-0363,701.375
2024-05-01 00:00:00,MAT-0367,767.25
2024-05-01 00:00:00,MAT-0368,255.75
2024-05-01 00:00:00,MAT-0369,250.325
2024-05-01 00:00:00,MAT-0370,0.0
2024-05-01 00:00:00,MAT-0373,354.64000000000004
2024-05-01 00:00:00,MAT-0374,5107.0199999999995
2024-05-01 00:00:00,MAT-0375,806.5550000000001
2024-05-01 00:00:00,MAT-0376,100.86499999999998
2024-05-01 00:00:00,MAT-0377,4718.974999999999
2024-05-01 00:00:00,MAT-0378,14029.474999999999
2024-05-01 00:00:00,MAT-0379,55073.195
2024-05-01 00:00:00,MAT-0380,15849.909999999998
2024-05-01 00:00:00,MAT-0381,1541.15
2024-05-01 00:00:00,MAT-0382,171565.50500000006
2024-05-01 00:00:00,MAT-0383,8019.139999999999
2024-05-01 00:00:00,MAT-0384,11608.06
2024-05-01 00:00:00,MAT-0385,20.150000000000002
2024-05-01 00:00:00,MAT-0386,14403.169999999996
2024-05-01 00:00:00,MAT-0387,644.8000000000001
2024-05-01 00:00:00,MAT-0388,15409.435
2024-05-01 00:00:00,MAT-0389,96039.54500000003
2024-05-01 00:00:00,MAT-0390,20107.0
2024-05-01 00:00:00,MAT-0391,793.1999999999999
2024-05-01 00:00:00,MAT-0392,1158.9
2024-05-01 00:00:00,MAT-0393,3059.375
2024-05-01 00:00:00,MAT-0394,767.25
2024-05-01 00:00:00,MAT-0396,5564.1900000000005
2024-05-01 00:00:00,MAT-0397,813.62
2024-05-01 00:00:00,MAT-0398,1363.2250000000001
2024-05-01 00:00:00,MAT-0399,52173.0
2024-05-01 00:00:00,MAT-0400,68737.84999999999
2024-05-01 00:00:00,MAT-0401,20.739
2024-05-01 00:00:00,MAT-0402,1533.7250000000001
2024-05-01 00:00:00,MAT-0409,762.6
2024-05-01 00:00:00,MAT-0412,260.40000000000003
2024-05-01 00:00:00,MAT-0413,32414.250000000004
2024-05-01 00:00:00,MAT-0414,2008.8
2024-05-01 00:00:00,MAT-0415,61244.08
2024-05-01 00:00:00,MAT-0416,27239.074999999997
2024-05-01 00:00:00,MAT-0417,1168.7
