OUTBOUND_DATE,MATERIAL_NAME,PLANT_NAME,MODE_OF_TRANSPORT,CUSTOMER_NUMBER,total_quantity
2024-07-04,MAT-0171,SINGAPORE-WAREHOUSE,Truck,CST-01362,12.38
2024-07-04,MAT-0154,CHINA-WAREHOUSE,Truck,CST-00080,3.2
2024-07-04,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00050,24.75
2024-07-04,MAT-0231,SINGAPORE-WAREHOUSE,Marine,CST-01105,49.5
2024-07-04,MAT-0305,SINGAPORE-WAREHOUSE,Truck,CST-01362,12.379999999999999
2024-07-04,MAT-0413,CHINA-WAREHOUSE,Truck,CST-00080,1.1
2024-07-04,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00180,10.5
2024-07-04,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-04,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00611,74.25
2024-07-04,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00487,49.52
2024-07-04,MAT-0397,CHINA-WAREHOUSE,Truck,CST-00080,0.1
2024-07-04,MAT-0386,CHINA-WAREHOUSE,Truck,CST-00080,1.38
2024-07-04,MAT-0381,SINGAPORE-WAREHOUSE,Marine,CST-01031,24.75
2024-07-04,MAT-0313,CHINA-WAREHOUSE,Truck,CST-00025,0.2
2024-07-04,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00096,2.75
2024-07-04,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00061,12.0
2024-07-04,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00038,51.0
2024-07-04,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00727,0.05
2024-07-04,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00558,24.77
2024-07-04,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00733,11.0
2024-07-04,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00148,49.510000000000005
2024-07-04,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00080,4.51
2024-07-04,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00133,49.5
2024-07-04,MAT-0246,CHINA-WAREHOUSE,Truck,CST-00080,1.38
2024-07-04,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00736,24.75
2024-07-04,MAT-0099,CHINA-WAREHOUSE,Truck,CST-00011,24.76
2024-07-04,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-07-04,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00464,24.75
2024-07-04,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00659,45.0
2024-07-04,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01361,49.5
2024-07-04,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00731,1.38
2024-07-04,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00080,6.88
2024-07-04,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00520,1.38
2024-07-04,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00061,12.0
2024-07-04,MAT-0012,SINGAPORE-WAREHOUSE,Marine,CST-01340,5.5
2024-07-04,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00532,25.5
2024-07-04,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00510,25.5
2024-07-04,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00178,25.5
2024-07-04,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00037,51.0
2024-07-04,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00096,2.75
2024-07-04,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01232,24.75
2024-07-04,MAT-0104,SINGAPORE-WAREHOUSE,Marine,CST-01340,5.5
2024-07-04,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00659,45.0
2024-07-04,MAT-0116,CHINA-WAREHOUSE,Truck,CST-00727,0.05
2024-07-04,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00383,24.75
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00734,10.5
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00532,25.5
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00356,25.5
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00294,25.5
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00194,18.0
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00180,40.5
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00169,51.0
2024-07-04,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00202,25.5
2024-07-04,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00304,76.5
2024-07-04,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00128,25.5
2024-07-04,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-07-04,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00038,6.0
2024-07-04,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00510,25.5
2024-07-04,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00038,1.5
2024-07-05,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00103,21.0
2024-07-05,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00038,25.5
2024-07-05,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00148,24.75
2024-07-05,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-05,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00672,0.1
2024-07-05,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00260,24.75
2024-07-05,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00672,0.05
2024-07-05,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00427,25.5
2024-07-05,MAT-0344,SINGAPORE-WAREHOUSE,Marine,CST-01150,2.75
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01236,99.0
2024-07-05,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00076,11.0
2024-07-05,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00487,49.5
2024-07-05,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00262,3.0
2024-07-05,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00058,49.52
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01048,24.75
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01135,11.0
2024-07-05,MAT-0303,SINGAPORE-WAREHOUSE,Marine,CST-01150,7.5
2024-07-05,MAT-0428,SINGAPORE-WAREHOUSE,Truck,CST-01043,22.0
2024-07-05,MAT-0367,SINGAPORE-WAREHOUSE,Truck,CST-01043,2.75
2024-07-05,MAT-0302,SINGAPORE-WAREHOUSE,Marine,CST-01173,24.75
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01342,24.75
2024-07-05,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-07-05,MAT-0268,SINGAPORE-WAREHOUSE,Marine,CST-01035,25.5
2024-07-05,MAT-0008,CHINA-WAREHOUSE,Truck,CST-00737,0.03
2024-07-05,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00672,0.1
2024-07-05,MAT-0062,SINGAPORE-WAREHOUSE,Marine,CST-01352,24.75
2024-07-05,MAT-0074,SINGAPORE-WAREHOUSE,Marine,CST-01363,0.5
2024-07-05,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00403,24.75
2024-07-05,MAT-0099,CHINA-WAREHOUSE,Truck,CST-00685,49.5
2024-07-05,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00260,8.25
2024-07-05,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00247,24.75
2024-07-05,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00511,24.75
2024-07-05,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00038,25.5
2024-07-05,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-05,MAT-0171,SINGAPORE-WAREHOUSE,Marine,CST-01085,24.75
2024-07-05,MAT-0195,CHINA-WAREHOUSE,Truck,CST-00076,13.75
2024-07-05,MAT-0217,CHINA-WAREHOUSE,Truck,CST-00738,0.05
2024-07-05,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00014,24.75
2024-07-05,MAT-0233,SINGAPORE-WAREHOUSE,Marine,CST-01035,25.5
2024-07-05,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00025,0.05
2024-07-05,MAT-0243,SINGAPORE-WAREHOUSE,Marine,CST-01135,49.5
2024-07-06,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00356,16.5
2024-07-06,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00038,25.5
2024-07-06,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00105,25.5
2024-07-06,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-07-06,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00138,21.0
2024-07-06,MAT-0339,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-06,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-06,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01122,99.0
2024-07-06,MAT-0416,CHINA-WAREHOUSE,Truck,CST-00677,24.759999999999998
2024-07-06,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00036,51.0
2024-07-06,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00742,6.0
2024-07-06,MAT-0397,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-06,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00313,24.76
2024-07-06,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00729,99.0
2024-07-06,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-00205,24.75
2024-07-06,MAT-0416,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-07-06,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-06,MAT-0377,CHINA-WAREHOUSE,Truck,CST-00739,51.0
2024-07-06,MAT-0267,CHINA-WAREHOUSE,Truck,CST-00555,24.75
2024-07-06,MAT-0323,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-06,MAT-0233,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-06,MAT-0243,SINGAPORE-WAREHOUSE,Marine,CST-01347,24.75
2024-07-06,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00564,4.5
2024-07-06,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00741,0.15
2024-07-06,MAT-0049,CHINA-WAREHOUSE,Truck,CST-00184,0.2
2024-07-06,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00056,24.75
2024-07-06,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00014,24.759999999999998
2024-07-06,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00158,24.75
2024-07-06,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00740,24.75
2024-07-06,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-01105,99.0
2024-07-06,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00184,0.21
2024-07-06,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00438,18.0
2024-07-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00204,9.0
2024-07-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00356,9.0
2024-07-06,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-00588,99.0
2024-07-06,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-01170,24.75
2024-07-06,MAT-0178,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-06,MAT-0178,CHINA-WAREHOUSE,Truck,CST-00047,0.03
2024-07-06,MAT-0188,CHINA-WAREHOUSE,Truck,CST-00184,0.2
2024-07-06,MAT-0114,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-07,MAT-0308,SINGAPORE-WAREHOUSE,Marine,CST-01241,74.25
2024-07-07,MAT-0231,SINGAPORE-WAREHOUSE,Marine,CST-01105,99.0
2024-07-07,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01364,49.5
2024-07-07,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-01034,24.75
2024-07-07,MAT-0164,SINGAPORE-WAREHOUSE,Marine,CST-01207,24.75
2024-07-08,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-01178,24.75
2024-07-08,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-01367,11.0
2024-07-08,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00102,7.5
2024-07-08,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00552,24.75
2024-07-08,MAT-0164,SINGAPORE-WAREHOUSE,Marine,CST-01366,0.3
2024-07-08,MAT-0165,SINGAPORE-WAREHOUSE,Marine,CST-01365,1.375
2024-07-08,MAT-0175,CHINA-WAREHOUSE,Truck,CST-00080,4.0
2024-07-08,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00181,2.5
2024-07-08,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00706,24.75
2024-07-08,MAT-0234,CHINA-WAREHOUSE,Truck,CST-00115,24.73
2024-07-08,MAT-0246,CHINA-WAREHOUSE,Truck,CST-00080,0.08
2024-07-08,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00002,49.51
2024-07-08,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00333,12.0
2024-07-08,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00487,49.5
2024-07-08,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00632,24.75
2024-07-08,MAT-0322,SINGAPORE-WAREHOUSE,Marine,CST-01366,23.375
2024-07-08,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00102,18.0
2024-07-08,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00333,6.0
2024-07-08,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01308,49.5
2024-07-08,MAT-0356,SINGAPORE-WAREHOUSE,Marine,CST-00588,24.75
2024-07-08,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00569,24.75
2024-07-08,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-07-08,MAT-0383,CHINA-WAREHOUSE,Truck,CST-00080,1.5
2024-07-08,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00242,18.0
2024-07-08,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00080,2.75
2024-07-08,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-01042,24.75
2024-07-08,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00080,0.8
2024-07-08,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-07-08,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00181,6.0
2024-07-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00169,25.5
2024-07-08,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00126,25.5
2024-07-08,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00178,25.5
2024-07-08,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00181,4.5
2024-07-08,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00014,24.759999999999998
2024-07-08,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00017,12.379999999999999
2024-07-08,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00217,6.0
2024-07-08,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00564,25.5
2024-07-08,MAT-0015,SINGAPORE-WAREHOUSE,Marine,CST-01365,23.375
2024-07-08,MAT-0017,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-08,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00080,0.4
2024-07-08,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00418,11.0
2024-07-08,MAT-0068,SINGAPORE-WAREHOUSE,Marine,CST-01064,1.375
2024-07-08,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-08,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-07-08,MAT-0099,CHINA-WAREHOUSE,Truck,CST-00685,49.5
2024-07-08,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00133,74.25
2024-07-08,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00302,25.5
2024-07-08,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00181,9.0
2024-07-08,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00139,18.0
2024-07-08,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-07-08,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00037,25.5
2024-07-08,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00218,7.5
2024-07-08,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00181,3.0
2024-07-08,MAT-0122,SINGAPORE-WAREHOUSE,Marine,CST-01097,10.0
2024-07-08,MAT-0103,CHINA-WAREHOUSE,Truck,CST-00080,2.5
2024-07-08,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01224,148.5
2024-07-08,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00333,4.5
2024-07-09,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00012,24.75
2024-07-09,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00493,5.5
2024-07-09,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00723,0.6000000000000001
2024-07-09,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00108,24.75
2024-07-09,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00337,24.75
2024-07-09,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-07-09,MAT-0303,SINGAPORE-WAREHOUSE,Marine,CST-01030,6.25
2024-07-09,MAT-0280,CHINA-WAREHOUSE,Truck,CST-00732,0.58
2024-07-09,MAT-0267,CHINA-WAREHOUSE,Truck,CST-00743,24.75
2024-07-09,MAT-0267,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-09,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00052,24.75
2024-07-09,MAT-0313,CHINA-WAREHOUSE,Truck,CST-00746,0.03
2024-07-09,MAT-0381,CHINA-WAREHOUSE,Truck,CST-00131,11.0
2024-07-09,MAT-0392,CHINA-WAREHOUSE,Truck,CST-00745,0.5
2024-07-09,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00520,4.13
2024-07-09,MAT-0384,CHINA-WAREHOUSE,Truck,CST-00344,49.5
2024-07-09,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00228,51.0
2024-07-09,MAT-0392,CHINA-WAREHOUSE,Truck,CST-00744,0.5
2024-07-09,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00051,24.75
2024-07-09,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00361,24.75
2024-07-09,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-07-09,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00113,24.75
2024-07-09,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00169,24.75
2024-07-09,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00050,24.75
2024-07-09,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00169,24.75
2024-07-09,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00017,49.5
2024-07-09,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-07-09,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01041,24.75
2024-07-09,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00277,5.5
2024-07-09,MAT-0233,CHINA-WAREHOUSE,Truck,CST-00379,25.5
2024-07-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00037,51.0
2024-07-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00122,25.5
2024-07-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00422,25.5
2024-07-09,MAT-0233,SINGAPORE-WAREHOUSE,Marine,CST-01035,76.5
2024-07-09,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00013,74.26
2024-07-09,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00567,21.0
2024-07-09,MAT-0062,SINGAPORE-WAREHOUSE,Truck,CST-01117,24.75
2024-07-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00522,6.88
2024-07-09,MAT-0085,CHINA-WAREHOUSE,Truck,CST-00723,0.2
2024-07-09,MAT-0095,CHINA-WAREHOUSE,Truck,CST-00732,8.82
2024-07-09,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01154,74.25
2024-07-09,MAT-0109,SINGAPORE-WAREHOUSE,Truck,CST-01040,24.75
2024-07-09,MAT-0112,SINGAPORE-WAREHOUSE,Truck,CST-01219,99.01
2024-07-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00610,15.0
2024-07-09,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00037,51.0
2024-07-09,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-07-09,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00610,10.5
2024-07-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00017,25.5
2024-07-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00037,25.5
2024-07-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00039,6.0
2024-07-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00045,25.5
2024-07-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00054,25.5
2024-07-09,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-07-09,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00661,24.75
2024-07-09,MAT-0221,SINGAPORE-WAREHOUSE,Marine,CST-01030,3.75
2024-07-09,MAT-0116,CHINA-WAREHOUSE,Truck,CST-00723,0.2
2024-07-10,MAT-0237,CHINA-WAREHOUSE,Truck,CST-00158,13.75
2024-07-10,MAT-0233,CHINA-WAREHOUSE,Truck,CST-00025,0.5
2024-07-10,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00113,24.75
2024-07-10,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00180,24.75
2024-07-10,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00284,49.5
2024-07-10,MAT-0151,SINGAPORE-WAREHOUSE,Truck,CST-01014,49.5
2024-07-10,MAT-0416,CHINA-WAREHOUSE,Truck,CST-00749,24.75
2024-07-10,MAT-0210,SINGAPORE-WAREHOUSE,Marine,CST-01008,11.0
2024-07-10,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01041,24.75
2024-07-10,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00487,49.5
2024-07-10,MAT-0268,SINGAPORE-WAREHOUSE,Marine,CST-01035,76.5
2024-07-10,MAT-0302,SINGAPORE-WAREHOUSE,Marine,CST-01022,49.5
2024-07-10,MAT-0320,CHINA-WAREHOUSE,Truck,CST-00393,24.75
2024-07-10,MAT-0320,CHINA-WAREHOUSE,Truck,CST-00513,24.75
2024-07-10,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-10,MAT-0388,CHINA-WAREHOUSE,Truck,CST-00748,49.5
2024-07-10,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01368,24.75
2024-07-10,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00049,74.25
2024-07-10,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-07-10,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00277,24.75
2024-07-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00750,6.0
2024-07-10,MAT-0246,CHINA-WAREHOUSE,Truck,CST-00002,49.51
2024-07-10,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00676,25.5
2024-07-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00008,25.5
2024-07-10,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00050,24.75
2024-07-10,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00035,24.75
2024-07-10,MAT-0050,CHINA-WAREHOUSE,Truck,CST-00121,24.76
2024-07-10,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00277,24.75
2024-07-10,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01120,49.5
2024-07-10,MAT-0068,SINGAPORE-WAREHOUSE,Marine,CST-01290,24.75
2024-07-10,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00149,24.75
2024-07-10,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00403,24.75
2024-07-10,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00662,11.0
2024-07-10,MAT-0018,CHINA-WAREHOUSE,Truck,CST-00050,33.0
2024-07-10,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01120,74.25
2024-07-10,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-10,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00210,25.5
2024-07-10,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00747,25.5
2024-07-10,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00144,25.5
2024-07-10,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-07-10,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-07-10,MAT-0122,SINGAPORE-WAREHOUSE,Marine,CST-01009,20.0
2024-07-10,MAT-0111,CHINA-WAREHOUSE,Truck,CST-00049,24.759999999999998
2024-07-10,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00179,25.5
2024-07-11,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-07-11,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-07-11,MAT-0324,CHINA-WAREHOUSE,Truck,CST-00034,22.52
2024-07-11,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00186,1.38
2024-07-11,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00052,74.25
2024-07-11,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-11,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-07-11,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00069,15.0
2024-07-11,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-11,MAT-0276,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-07-11,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00135,25.5
2024-07-11,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00052,24.75
2024-07-11,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00277,24.75
2024-07-11,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00751,0.03
2024-07-11,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-07-11,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00356,0.03
2024-07-11,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-11,MAT-0357,CHINA-WAREHOUSE,Truck,CST-00026,0.2
2024-07-11,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-07-11,MAT-0400,CHINA-WAREHOUSE,Truck,CST-00132,49.5
2024-07-11,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00547,24.75
2024-07-11,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-07-11,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00403,24.75
2024-07-11,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00149,24.75
