Day,MATERIAL_NAME,PLANT_NAME,total_quantity,AdjustedInv
2024-02-20,MAT-0340,SINGAPORE-WAREHOUSE,39.875,1473.105
2024-02-27,MAT-0340,SINGAPORE-WAREHOUSE,22.175,1495.28
2024-03-11,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1520.03
2024-03-15,MAT-0340,SINGAPORE-WAREHOUSE,49.5,1569.53
2024-03-17,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1594.28
2024-03-17,MAT-0340,SINGAPORE-WAREHOUSE,49.5,1643.78
2024-03-19,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1668.53
2024-03-19,MAT-0340,SINGAPORE-WAREHOUSE,49.5,1718.03
2024-03-19,MAT-0340,SINGAPORE-WAREHOUSE,74.25,1792.28
2024-03-19,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1817.03
2024-03-20,MAT-0340,SINGAPORE-WAREHOUSE,148.5,1965.53
2024-03-20,MAT-0340,SINGAPORE-WAREHOUSE,99.0,2064.5299999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2089.2799999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2114.0299999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2163.5299999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2213.0299999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2262.5299999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2287.2799999999997
2024-03-22,MAT-0340,SINGAPORE-WAREHOUSE,22.0,2309.2799999999997
2024-03-23,MAT-0340,SINGAPORE-WAREHOUSE,148.5,2457.7799999999997
2024-03-23,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2482.5299999999997
2024-03-24,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2507.2799999999997
2024-03-26,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2532.0299999999997
2024-03-29,MAT-0340,SINGAPORE-WAREHOUSE,11.0,2543.0299999999997
2024-03-30,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2567.7799999999997
2024-03-31,MAT-0340,SINGAPORE-WAREHOUSE,16.5,2584.2799999999997
2024-04-01,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2633.7799999999997
2024-04-09,MAT-0340,SINGAPORE-WAREHOUSE,23.375,2657.1549999999997
2024-04-10,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2681.9049999999997
2024-04-10,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2706.6549999999997
2024-04-11,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2756.1549999999997
2024-04-11,MAT-0340,SINGAPORE-WAREHOUSE,99.0,2855.1549999999997
2024-04-12,MAT-0340,SINGAPORE-WAREHOUSE,24.75,2879.9049999999997
2024-04-13,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2929.4049999999997
2024-04-17,MAT-0340,SINGAPORE-WAREHOUSE,6.875,2936.2799999999997
2024-04-23,MAT-0340,SINGAPORE-WAREHOUSE,49.5,2985.7799999999997
2024-04-24,MAT-0340,SINGAPORE-WAREHOUSE,99.0,3084.7799999999997
2024-05-08,MAT-0340,SINGAPORE-WAREHOUSE,49.5,3134.2799999999997
2024-05-09,MAT-0340,SINGAPORE-WAREHOUSE,19.25,3153.5299999999997
2024-05-12,MAT-0340,SINGAPORE-WAREHOUSE,49.5,3203.0299999999997
2024-05-13,MAT-0340,SINGAPORE-WAREHOUSE,49.5,3252.5299999999997
2024-05-17,MAT-0340,SINGAPORE-WAREHOUSE,24.75,3277.2799999999997
2024-05-18,MAT-0340,SINGAPORE-WAREHOUSE,49.5,3326.7799999999997
2024-05-25,MAT-0340,SINGAPORE-WAREHOUSE,24.75,3351.5299999999997
2024-05-28,MAT-0340,SINGAPORE-WAREHOUSE,99.0,3450.5299999999997
2024-06-04,MAT-0340,SINGAPORE-WAREHOUSE,24.75,3475.2799999999997
2024-06-14,MAT-0340,SINGAPORE-WAREHOUSE,99.0,3574.2799999999997
2024-06-15,MAT-0340,SINGAPORE-WAREHOUSE,99.0,3673.2799999999997
2024-06-19,MAT-0340,SINGAPORE-WAREHOUSE,49.5,3722.7799999999997
2024-06-20,MAT-0340,SINGAPORE-WAREHOUSE,1.375,3724.1549999999997
2024-06-22,MAT-0340,SINGAPORE-WAREHOUSE,49.5,3773.6549999999997
2024-06-26,MAT-0340,SINGAPORE-WAREHOUSE,99.0,3872.6549999999997
2024-06-26,MAT-0340,SINGAPORE-WAREHOUSE,0.15,3872.805
2024-07-01,MAT-0340,SINGAPORE-WAREHOUSE,24.75,3897.555
2024-07-06,MAT-0340,SINGAPORE-WAREHOUSE,99.0,3996.555
2024-07-08,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4046.055
2024-07-18,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4095.555
2024-07-21,MAT-0340,SINGAPORE-WAREHOUSE,74.25,4169.805
2024-07-22,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4194.555
2024-07-23,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4219.305
2024-07-23,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4244.055
2024-08-04,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4268.805
2024-08-06,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4318.305
2024-08-06,MAT-0340,SINGAPORE-WAREHOUSE,4.13,4322.4349999999995
2024-08-17,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4347.1849999999995
2024-08-27,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4396.6849999999995
2024-08-28,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4421.4349999999995
2024-08-30,MAT-0340,SINGAPORE-WAREHOUSE,12.375,4433.8099999999995
2024-08-30,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4483.3099999999995
2024-09-01,MAT-0340,SINGAPORE-WAREHOUSE,93.5,4576.8099999999995
2024-09-07,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4626.3099999999995
2024-09-13,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4651.0599999999995
2024-09-17,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4675.8099999999995
2024-09-23,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4725.3099999999995
2024-10-03,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4750.0599999999995
2024-10-06,MAT-0340,SINGAPORE-WAREHOUSE,46.75,4796.8099999999995
2024-10-09,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4821.5599999999995
2024-10-10,MAT-0340,SINGAPORE-WAREHOUSE,0.5,4822.0599999999995
2024-10-11,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4871.5599999999995
2024-10-16,MAT-0340,SINGAPORE-WAREHOUSE,11.0,4882.5599999999995
2024-10-17,MAT-0340,SINGAPORE-WAREHOUSE,1.375,4883.9349999999995
2024-10-20,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4908.6849999999995
2024-10-22,MAT-0340,SINGAPORE-WAREHOUSE,24.75,4933.4349999999995
2024-10-24,MAT-0340,SINGAPORE-WAREHOUSE,49.5,4982.9349999999995
2024-10-25,MAT-0340,SINGAPORE-WAREHOUSE,24.75,5007.6849999999995
2024-10-28,MAT-0340,SINGAPORE-WAREHOUSE,11.0,5018.6849999999995
2024-10-28,MAT-0340,SINGAPORE-WAREHOUSE,49.5,5068.1849999999995
2024-10-29,MAT-0340,SINGAPORE-WAREHOUSE,24.75,5092.9349999999995
2024-10-29,MAT-0340,SINGAPORE-WAREHOUSE,198.0,5290.9349999999995
2024-11-01,MAT-0340,SINGAPORE-WAREHOUSE,99.0,5389.9349999999995
2024-11-01,MAT-0340,SINGAPORE-WAREHOUSE,49.5,5439.4349999999995
2024-11-07,MAT-0340,SINGAPORE-WAREHOUSE,24.75,5464.1849999999995
2024-11-09,MAT-0340,SINGAPORE-WAREHOUSE,24.75,5488.9349999999995
2024-11-10,MAT-0340,SINGAPORE-WAREHOUSE,49.5,5538.4349999999995
2024-11-11,MAT-0340,SINGAPORE-WAREHOUSE,24.75,5563.1849999999995
2024-11-11,MAT-0340,SINGAPORE-WAREHOUSE,99.0,5662.1849999999995
2024-11-13,MAT-0340,SINGAPORE-WAREHOUSE,49.5,5711.6849999999995
2024-11-18,MAT-0340,SINGAPORE-WAREHOUSE,4.13,5715.815
2024-11-22,MAT-0340,SINGAPORE-WAREHOUSE,49.5,5765.315
2024-11-25,MAT-0340,SINGAPORE-WAREHOUSE,99.0,5864.315
2024-11-27,MAT-0340,SINGAPORE-WAREHOUSE,49.5,5913.815
2024-11-27,MAT-0340,SINGAPORE-WAREHOUSE,12.38,5926.195
2024-11-29,MAT-0340,SINGAPORE-WAREHOUSE,24.75,5950.945
2024-12-06,MAT-0340,SINGAPORE-WAREHOUSE,49.5,6000.445
2024-12-08,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6025.195
2024-12-09,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6049.945
2024-12-13,MAT-0340,SINGAPORE-WAREHOUSE,6.875,6056.82
2024-12-16,MAT-0340,SINGAPORE-WAREHOUSE,66.0,6122.82
2024-12-17,MAT-0340,SINGAPORE-WAREHOUSE,0.1,6122.92
2024-12-19,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6147.67
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6172.42
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,49.5,6221.92
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6246.67
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,12.375,6259.045
2024-12-24,MAT-0340,SINGAPORE-WAREHOUSE,49.5,6308.545
2024-12-24,MAT-0340,SINGAPORE-WAREHOUSE,49.5,6358.045
2024-12-26,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6382.795
2024-12-26,MAT-0340,SINGAPORE-WAREHOUSE,24.75,6407.545
2024-12-27,MAT-0340,SINGAPORE-WAREHOUSE,22.0,6429.545
2024-12-29,MAT-0340,SINGAPORE-WAREHOUSE,99.0,6528.545
2024-04-14,MAT-0354,SINGAPORE-WAREHOUSE,2.75,31.2
2024-05-18,MAT-0354,SINGAPORE-WAREHOUSE,6.875,38.075
2024-05-22,MAT-0354,SINGAPORE-WAREHOUSE,5.5,43.575
2024-06-30,MAT-0354,SINGAPORE-WAREHOUSE,4.125,47.7
2024-07-20,MAT-0354,SINGAPORE-WAREHOUSE,2.75,50.45
2024-08-11,MAT-0354,SINGAPORE-WAREHOUSE,99.0,149.45
2024-08-26,MAT-0354,SINGAPORE-WAREHOUSE,247.5,396.95
2024-09-01,MAT-0354,SINGAPORE-WAREHOUSE,247.5,644.45
2024-09-09,MAT-0354,SINGAPORE-WAREHOUSE,1.38,645.83
2024-10-15,MAT-0354,SINGAPORE-WAREHOUSE,24.75,670.58
2024-10-21,MAT-0354,SINGAPORE-WAREHOUSE,8.25,678.83
2024-10-21,MAT-0354,SINGAPORE-WAREHOUSE,49.5,728.33
2024-10-24,MAT-0354,SINGAPORE-WAREHOUSE,99.0,827.33
2024-10-25,MAT-0354,SINGAPORE-WAREHOUSE,148.5,975.83
2024-10-25,MAT-0354,SINGAPORE-WAREHOUSE,74.25,1050.08
2024-10-26,MAT-0354,SINGAPORE-WAREHOUSE,173.25,1223.3300000000002
2024-10-26,MAT-0354,SINGAPORE-WAREHOUSE,99.0,1322.3300000000002
2024-10-28,MAT-0354,SINGAPORE-WAREHOUSE,74.25,1396.5800000000002
2024-10-30,MAT-0354,SINGAPORE-WAREHOUSE,99.0,1495.5800000000002
2024-11-02,MAT-0354,SINGAPORE-WAREHOUSE,99.0,1594.5800000000002
2024-11-02,MAT-0354,SINGAPORE-WAREHOUSE,24.75,1619.3300000000002
2024-11-02,MAT-0354,SINGAPORE-WAREHOUSE,99.0,1718.3300000000002
2024-11-03,MAT-0354,SINGAPORE-WAREHOUSE,49.5,1767.8300000000002
2024-11-04,MAT-0354,SINGAPORE-WAREHOUSE,99.0,1866.8300000000002
2024-11-05,MAT-0354,SINGAPORE-WAREHOUSE,198.0,2064.83
2024-11-05,MAT-0354,SINGAPORE-WAREHOUSE,594.0,2658.83
2024-11-05,MAT-0354,SINGAPORE-WAREHOUSE,0.1,2658.93
2024-11-08,MAT-0354,SINGAPORE-WAREHOUSE,198.0,2856.93
2024-11-08,MAT-0354,SINGAPORE-WAREHOUSE,24.75,2881.68
2024-11-11,MAT-0354,SINGAPORE-WAREHOUSE,99.0,2980.68
2024-11-18,MAT-0354,SINGAPORE-WAREHOUSE,420.75,3401.43
2024-11-19,MAT-0354,SINGAPORE-WAREHOUSE,396.0,3797.43
2024-12-07,MAT-0354,SINGAPORE-WAREHOUSE,4.05,3801.48
2024-12-25,MAT-0354,SINGAPORE-WAREHOUSE,19.35,3820.83
2024-01-09,MAT-0356,SINGAPORE-WAREHOUSE,1.375,8.6
2024-01-19,MAT-0356,SINGAPORE-WAREHOUSE,11.0,19.6
2024-01-21,MAT-0356,SINGAPORE-WAREHOUSE,11.0,30.6
2024-03-17,MAT-0356,SINGAPORE-WAREHOUSE,24.75,55.35
2024-03-27,MAT-0356,SINGAPORE-WAREHOUSE,6.88,62.230000000000004
2024-04-02,MAT-0356,SINGAPORE-WAREHOUSE,2.75,64.98
2024-04-03,MAT-0356,SINGAPORE-WAREHOUSE,11.0,75.97999999999999
2024-04-25,MAT-0356,SINGAPORE-WAREHOUSE,23.375,99.35499999999999
2024-04-30,MAT-0356,SINGAPORE-WAREHOUSE,12.375,111.72999999999999
2024-05-27,MAT-0356,SINGAPORE-WAREHOUSE,24.75,136.48
2024-06-15,MAT-0356,SINGAPORE-WAREHOUSE,24.75,161.23
2024-07-08,MAT-0356,SINGAPORE-WAREHOUSE,24.75,185.98
2024-07-11,MAT-0356,SINGAPORE-WAREHOUSE,0.5,186.48
2024-07-12,MAT-0356,SINGAPORE-WAREHOUSE,49.5,235.98
2024-07-23,MAT-0356,SINGAPORE-WAREHOUSE,6.88,242.85999999999999
2024-07-24,MAT-0356,SINGAPORE-WAREHOUSE,12.375,255.23499999999999
2024-07-28,MAT-0356,SINGAPORE-WAREHOUSE,11.0,266.235
2024-09-06,MAT-0356,SINGAPORE-WAREHOUSE,1.375,267.61
2024-09-13,MAT-0356,SINGAPORE-WAREHOUSE,2.75,270.36
2024-09-13,MAT-0356,SINGAPORE-WAREHOUSE,24.75,295.11
2024-10-06,MAT-0356,SINGAPORE-WAREHOUSE,5.5,300.61
2024-10-16,MAT-0356,SINGAPORE-WAREHOUSE,6.88,307.49
2024-10-18,MAT-0356,SINGAPORE-WAREHOUSE,0.25,307.74
2024-10-25,MAT-0356,SINGAPORE-WAREHOUSE,23.375,331.115
2024-12-14,MAT-0356,SINGAPORE-WAREHOUSE,11.0,342.115
2024-12-15,MAT-0356,SINGAPORE-WAREHOUSE,11.0,353.115
2024-02-11,MAT-0357,SINGAPORE-WAREHOUSE,0.15,82.95
2024-05-18,MAT-0357,SINGAPORE-WAREHOUSE,0.3,83.25
2024-06-04,MAT-0357,SINGAPORE-WAREHOUSE,1.38,84.63
2024-08-10,MAT-0357,SINGAPORE-WAREHOUSE,0.25,84.88
2024-09-26,MAT-0357,SINGAPORE-WAREHOUSE,1.375,86.255
2024-10-04,MAT-0357,SINGAPORE-WAREHOUSE,1.375,87.63
2024-10-22,MAT-0357,SINGAPORE-WAREHOUSE,0.45,88.08
2024-10-22,MAT-0357,SINGAPORE-WAREHOUSE,1.375,89.455
2024-12-13,MAT-0357,SINGAPORE-WAREHOUSE,0.2,89.655
2024-09-24,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-09-25,MAT-0363,SINGAPORE-WAREHOUSE,49.5,
2024-09-30,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-10-02,MAT-0363,SINGAPORE-WAREHOUSE,0.3,
2024-10-09,MAT-0363,SINGAPORE-WAREHOUSE,49.51,
2024-10-16,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-10-16,MAT-0363,SINGAPORE-WAREHOUSE,1.375,
2024-10-16,MAT-0363,SINGAPORE-WAREHOUSE,49.5,
2024-10-21,MAT-0363,SINGAPORE-WAREHOUSE,2.75,
2024-11-15,MAT-0363,SINGAPORE-WAREHOUSE,24.76,
2024-12-01,MAT-0363,SINGAPORE-WAREHOUSE,123.75,
2024-12-02,MAT-0363,SINGAPORE-WAREHOUSE,49.5,
2024-12-07,MAT-0363,SINGAPORE-WAREHOUSE,6.5,
2024-12-09,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-12-11,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-12-16,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-12-19,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-12-26,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-12-26,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-12-28,MAT-0363,SINGAPORE-WAREHOUSE,24.75,
2024-03-12,MAT-0367,SINGAPORE-WAREHOUSE,12.38,
2024-04-02,MAT-0367,SINGAPORE-WAREHOUSE,1.38,
2024-04-25,MAT-0367,SINGAPORE-WAREHOUSE,0.375,
2024-05-03,MAT-0367,SINGAPORE-WAREHOUSE,2.75,
2024-05-12,MAT-0367,SINGAPORE-WAREHOUSE,5.5,
2024-05-23,MAT-0367,SINGAPORE-WAREHOUSE,1.38,
2024-07-05,MAT-0367,SINGAPORE-WAREHOUSE,2.75,
2024-07-11,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-07-12,MAT-0367,SINGAPORE-WAREHOUSE,13.75,
2024-07-16,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-08-12,MAT-0367,SINGAPORE-WAREHOUSE,24.76,
2024-08-14,MAT-0367,SINGAPORE-WAREHOUSE,24.759999999999998,
2024-08-19,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-08-26,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-09-06,MAT-0367,SINGAPORE-WAREHOUSE,24.759999999999998,
2024-09-10,MAT-0367,SINGAPORE-WAREHOUSE,9.629999999999999,
2024-09-29,MAT-0367,SINGAPORE-WAREHOUSE,1.375,
2024-10-28,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-12-02,MAT-0367,SINGAPORE-WAREHOUSE,49.5,
2024-12-04,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-12-09,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-12-12,MAT-0367,SINGAPORE-WAREHOUSE,24.75,
2024-12-27,MAT-0367,SINGAPORE-WAREHOUSE,1.375,
2024-01-08,MAT-0373,SINGAPORE-WAREHOUSE,24.75,24.8
2024-01-11,MAT-0373,SINGAPORE-WAREHOUSE,1.375,26.175
2024-01-18,MAT-0373,SINGAPORE-WAREHOUSE,16.5,42.675
2024-02-15,MAT-0373,SINGAPORE-WAREHOUSE,22.0,64.675
2024-04-02,MAT-0373,SINGAPORE-WAREHOUSE,13.75,78.425
2024-04-24,MAT-0373,SINGAPORE-WAREHOUSE,11.0,89.425
2024-07-29,MAT-0373,SINGAPORE-WAREHOUSE,0.6,90.02499999999999
2024-09-28,MAT-0373,SINGAPORE-WAREHOUSE,0.7,90.725
2024-02-05,MAT-0374,SINGAPORE-WAREHOUSE,22.0,46.35
2024-04-11,MAT-0374,SINGAPORE-WAREHOUSE,49.5,95.85
2024-04-18,MAT-0374,SINGAPORE-WAREHOUSE,22.0,117.85
2024-05-07,MAT-0374,SINGAPORE-WAREHOUSE,22.0,139.85
2024-05-10,MAT-0374,SINGAPORE-WAREHOUSE,99.0,238.85
2024-06-06,MAT-0374,SINGAPORE-WAREHOUSE,49.5,288.35
2024-06-15,MAT-0374,SINGAPORE-WAREHOUSE,11.0,299.35
2024-06-17,MAT-0374,SINGAPORE-WAREHOUSE,22.0,321.35
2024-07-23,MAT-0374,SINGAPORE-WAREHOUSE,49.5,370.85
2024-08-10,MAT-0374,SINGAPORE-WAREHOUSE,24.75,395.6
2024-08-28,MAT-0374,SINGAPORE-WAREHOUSE,24.75,420.35
2024-09-01,MAT-0374,SINGAPORE-WAREHOUSE,49.5,469.85
2024-09-06,MAT-0374,SINGAPORE-WAREHOUSE,24.75,494.6
2024-09-11,MAT-0374,SINGAPORE-WAREHOUSE,99.0,593.6
2024-10-11,MAT-0374,SINGAPORE-WAREHOUSE,24.75,618.35
2024-10-21,MAT-0374,SINGAPORE-WAREHOUSE,24.75,643.1
2024-10-24,MAT-0374,SINGAPORE-WAREHOUSE,49.5,692.6
2024-10-27,MAT-0374,SINGAPORE-WAREHOUSE,24.75,717.35
2024-10-28,MAT-0374,SINGAPORE-WAREHOUSE,24.75,742.1
2024-10-28,MAT-0374,SINGAPORE-WAREHOUSE,49.5,791.6
2024-11-08,MAT-0374,SINGAPORE-WAREHOUSE,24.75,816.35
2024-11-10,MAT-0374,SINGAPORE-WAREHOUSE,24.75,841.1
2024-11-14,MAT-0374,SINGAPORE-WAREHOUSE,24.75,865.85
2024-12-25,MAT-0374,SINGAPORE-WAREHOUSE,24.75,890.6
2024-03-06,MAT-0376,SINGAPORE-WAREHOUSE,0.5,3.175
2024-07-23,MAT-0376,SINGAPORE-WAREHOUSE,1.5,4.675
2024-08-01,MAT-0376,SINGAPORE-WAREHOUSE,24.0,28.675
2024-10-05,MAT-0376,SINGAPORE-WAREHOUSE,102.0,130.675
2024-10-07,MAT-0376,SINGAPORE-WAREHOUSE,51.0,181.675
2024-10-07,MAT-0376,SINGAPORE-WAREHOUSE,25.5,207.175
2024-10-08,MAT-0376,SINGAPORE-WAREHOUSE,51.0,258.175
2024-10-10,MAT-0376,SINGAPORE-WAREHOUSE,25.5,283.675
2024-10-11,MAT-0376,SINGAPORE-WAREHOUSE,51.0,334.675
2024-10-16,MAT-0376,SINGAPORE-WAREHOUSE,51.0,385.675
2024-10-18,MAT-0376,SINGAPORE-WAREHOUSE,102.0,487.675
2024-10-26,MAT-0376,SINGAPORE-WAREHOUSE,51.0,538.675
2024-10-27,MAT-0376,SINGAPORE-WAREHOUSE,25.5,564.175
2024-10-27,MAT-0376,SINGAPORE-WAREHOUSE,25.5,589.675
2024-10-29,MAT-0376,SINGAPORE-WAREHOUSE,25.5,615.175
2024-10-29,MAT-0376,SINGAPORE-WAREHOUSE,51.0,666.175
2024-11-02,MAT-0376,SINGAPORE-WAREHOUSE,102.0,768.175
2024-11-04,MAT-0376,SINGAPORE-WAREHOUSE,25.5,793.675
2024-11-06,MAT-0376,SINGAPORE-WAREHOUSE,25.5,819.175
2024-11-07,MAT-0376,SINGAPORE-WAREHOUSE,153.0,972.175
2024-11-11,MAT-0376,SINGAPORE-WAREHOUSE,25.5,997.675
2024-11-11,MAT-0376,SINGAPORE-WAREHOUSE,25.5,1023.175
2024-11-15,MAT-0376,SINGAPORE-WAREHOUSE,2.5500000000000003,1025.725
2024-11-16,MAT-0376,SINGAPORE-WAREHOUSE,51.0,1076.725
2024-11-25,MAT-0376,SINGAPORE-WAREHOUSE,97.5,1174.225
2024-11-29,MAT-0376,SINGAPORE-WAREHOUSE,25.5,1199.725
2024-11-30,MAT-0376,SINGAPORE-WAREHOUSE,10.5,1210.225
2024-02-07,MAT-0381,SINGAPORE-WAREHOUSE,24.75,74.15
2024-03-27,MAT-0381,SINGAPORE-WAREHOUSE,5.5,79.65
2024-04-05,MAT-0381,SINGAPORE-WAREHOUSE,24.75,104.4
2024-04-28,MAT-0381,SINGAPORE-WAREHOUSE,15.125,119.525
2024-06-17,MAT-0381,SINGAPORE-WAREHOUSE,24.75,144.275
2024-06-30,MAT-0381,SINGAPORE-WAREHOUSE,11.0,155.275
2024-07-04,MAT-0381,SINGAPORE-WAREHOUSE,24.75,180.025
2024-07-18,MAT-0381,SINGAPORE-WAREHOUSE,24.75,204.775
2024-07-19,MAT-0381,SINGAPORE-WAREHOUSE,24.75,229.525
2024-07-20,MAT-0381,SINGAPORE-WAREHOUSE,99.0,328.525
2024-07-23,MAT-0381,SINGAPORE-WAREHOUSE,4.13,332.655
2024-07-26,MAT-0381,SINGAPORE-WAREHOUSE,49.5,382.155
2024-07-26,MAT-0381,SINGAPORE-WAREHOUSE,24.75,406.905
2024-07-29,MAT-0381,SINGAPORE-WAREHOUSE,99.0,505.905
2024-07-31,MAT-0381,SINGAPORE-WAREHOUSE,24.75,530.655
2024-08-06,MAT-0381,SINGAPORE-WAREHOUSE,49.5,580.155
2024-08-06,MAT-0381,SINGAPORE-WAREHOUSE,49.5,629.655
2024-08-08,MAT-0381,SINGAPORE-WAREHOUSE,49.5,679.155
2024-08-12,MAT-0381,SINGAPORE-WAREHOUSE,24.75,703.905
2024-08-12,MAT-0381,SINGAPORE-WAREHOUSE,49.5,753.405
2024-08-12,MAT-0381,SINGAPORE-WAREHOUSE,49.5,802.905
2024-08-14,MAT-0381,SINGAPORE-WAREHOUSE,123.75,926.655
2024-08-14,MAT-0381,SINGAPORE-WAREHOUSE,5.5,932.155
2024-08-16,MAT-0381,SINGAPORE-WAREHOUSE,198.0,1130.1550000000002
2024-08-18,MAT-0381,SINGAPORE-WAREHOUSE,123.75,1253.9050000000002
2024-08-20,MAT-0381,SINGAPORE-WAREHOUSE,123.75,1377.6550000000002
2024-08-23,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1402.4050000000002
2024-08-23,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1427.1550000000002
2024-08-25,MAT-0381,SINGAPORE-WAREHOUSE,99.0,1526.1550000000002
2024-08-25,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1550.9050000000002
2024-08-26,MAT-0381,SINGAPORE-WAREHOUSE,49.5,1600.4050000000002
2024-08-26,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1625.1550000000002
2024-08-26,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1649.9050000000002
2024-08-28,MAT-0381,SINGAPORE-WAREHOUSE,12.375,1662.2800000000002
2024-08-28,MAT-0381,SINGAPORE-WAREHOUSE,123.75,1786.0300000000002
2024-08-29,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1810.7800000000002
2024-08-31,MAT-0381,SINGAPORE-WAREHOUSE,49.5,1860.2800000000002
2024-09-04,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1885.0300000000002
2024-09-06,MAT-0381,SINGAPORE-WAREHOUSE,11.0,1896.0300000000002
2024-09-06,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1920.7800000000002
2024-09-07,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1945.5300000000002
2024-09-08,MAT-0381,SINGAPORE-WAREHOUSE,24.75,1970.2800000000002
2024-09-10,MAT-0381,SINGAPORE-WAREHOUSE,99.0,2069.28
2024-09-11,MAT-0381,SINGAPORE-WAREHOUSE,11.0,2080.28
2024-09-13,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2105.03
2024-09-14,MAT-0381,SINGAPORE-WAREHOUSE,49.5,2154.53
2024-09-15,MAT-0381,SINGAPORE-WAREHOUSE,99.0,2253.53
2024-09-15,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2278.28
2024-09-18,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2303.03
2024-09-19,MAT-0381,SINGAPORE-WAREHOUSE,49.5,2352.53
2024-09-27,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2377.28
2024-10-09,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2402.03
2024-10-11,MAT-0381,SINGAPORE-WAREHOUSE,12.375,2414.405
